subject,item,condition_code,condition_label,RT,channel,window_start,window_end,mean_amplitude,relatedness,language
015,pera_PEẼ,1,remoto_no,384,Cz,0.3,0.5,-5.427643500984861,0,rem
015,pera_PEẼ,1,remoto_no,384,Cz,0.5,0.8,-3.50269318813164,0,rem
015,pera_PEẼ,1,remoto_no,384,Pz,0.3,0.5,-0.5932980415482934,0,rem
015,pera_PEẼ,1,remoto_no,384,Pz,0.5,0.8,-2.574284289098205,0,rem
015,papa_MBERU,2,reciente_no,435,Cz,0.3,0.5,-2.308305581171926,0,rec
015,papa_MBERU,2,reciente_no,435,Cz,0.5,0.8,0.22519405148470933,0,rec
015,papa_MBERU,2,reciente_no,435,Pz,0.3,0.5,1.772374070285318,0,rec
015,papa_MBERU,2,reciente_no,435,Pz,0.5,0.8,4.462356577276701,0,rec
015,cal_KUÑATAI,1,remoto_no,354,Cz,0.3,0.5,0.6996127537523329,0,rem
015,cal_KUÑATAI,1,remoto_no,354,Cz,0.5,0.8,-0.20362321534740743,0,rem
015,cal_KUÑATAI,1,remoto_no,354,Pz,0.3,0.5,3.8666441937765237,0,rem
015,cal_KUÑATAI,1,remoto_no,354,Pz,0.5,0.8,5.148984963134654,0,rem
015,mujer_MITÃKUÑA'I,4,remoto_si,328,Cz,0.3,0.5,1.8965548396809024,1,rem
015,mujer_MITÃKUÑA'I,4,remoto_si,328,Cz,0.5,0.8,0.6827139641570219,1,rem
015,mujer_MITÃKUÑA'I,4,remoto_si,328,Pz,0.3,0.5,3.1006387250784497,1,rem
015,mujer_MITÃKUÑA'I,4,remoto_si,328,Pz,0.5,0.8,-3.214218810754489,1,rem
015,chancho_KURE,5,reciente_si,460,Cz,0.3,0.5,-0.5566289001950421,1,rec
015,chancho_KURE,5,reciente_si,460,Cz,0.5,0.8,1.1025666698741798,1,rec
015,chancho_KURE,5,reciente_si,460,Pz,0.3,0.5,1.1826893248810215,1,rec
015,chancho_KURE,5,reciente_si,460,Pz,0.5,0.8,0.27408001378088115,1,rec
015,cartón_HUMANO,3,español_no,362,Cz,0.3,0.5,3.205047191335606,0,esp
015,cartón_HUMANO,3,español_no,362,Cz,0.5,0.8,1.969512366831137,0,esp
015,cartón_HUMANO,3,español_no,362,Pz,0.3,0.5,4.95014299509617,0,esp
015,cartón_HUMANO,3,español_no,362,Pz,0.5,0.8,-4.081724716595521,0,esp
015,oreja_TRIGO,3,español_no,358,Cz,0.3,0.5,-0.04095536140868304,0,esp
015,oreja_TRIGO,3,español_no,358,Cz,0.5,0.8,-0.386187368400606,0,esp
015,oreja_TRIGO,3,español_no,358,Pz,0.3,0.5,2.1334568441738018,0,esp
015,oreja_TRIGO,3,español_no,358,Pz,0.5,0.8,0.13614539714220908,0,esp
015,pantano_COCODRILO,6,español_si,311,Cz,0.3,0.5,-1.9559214611967595,1,esp
015,pantano_COCODRILO,6,español_si,311,Cz,0.5,0.8,-5.107946670248442,1,esp
015,pantano_COCODRILO,6,español_si,311,Pz,0.3,0.5,-2.4314919761740246,1,esp
015,pantano_COCODRILO,6,español_si,311,Pz,0.5,0.8,-7.010815789809955,1,esp
015,escuela_PETEĨ,1,remoto_no,384,Cz,0.3,0.5,-1.5412123455451079,0,rem
015,escuela_PETEĨ,1,remoto_no,384,Cz,0.5,0.8,0.41671398954714856,0,rem
015,escuela_PETEĨ,1,remoto_no,384,Pz,0.3,0.5,-5.201674925020106,0,rem
015,escuela_PETEĨ,1,remoto_no,384,Pz,0.5,0.8,1.3767579976235507,0,rem
015,pan_KARIA'Y,1,remoto_no,332,Cz,0.3,0.5,-7.7079273270299815,0,rem
015,pan_KARIA'Y,1,remoto_no,332,Cz,0.5,0.8,-4.633558506477882,0,rem
015,pan_KARIA'Y,1,remoto_no,332,Pz,0.3,0.5,-6.686406469975527,0,rem
015,pan_KARIA'Y,1,remoto_no,332,Pz,0.5,0.8,-3.2789814129984576,0,rem
015,biblioteca_ARANDUKA,4,remoto_si,320,Cz,0.3,0.5,-0.2692494233353776,1,rem
015,biblioteca_ARANDUKA,4,remoto_si,320,Cz,0.5,0.8,-2.5350884335485064,1,rem
015,biblioteca_ARANDUKA,4,remoto_si,320,Pz,0.3,0.5,-3.730742738680699,1,rem
015,biblioteca_ARANDUKA,4,remoto_si,320,Pz,0.5,0.8,-5.482492577691793,1,rem
015,zócalo_MANO,3,español_no,396,Cz,0.3,0.5,-0.5280253388560724,0,esp
015,zócalo_MANO,3,español_no,396,Cz,0.5,0.8,-1.3433982977409826,0,esp
015,zócalo_MANO,3,español_no,396,Pz,0.3,0.5,4.630051464988635,0,esp
015,zócalo_MANO,3,español_no,396,Pz,0.5,0.8,1.592175476200245,0,esp
015,hormiguero_TAHÝI,5,reciente_si,409,Cz,0.3,0.5,3.060756931278426,1,rec
015,hormiguero_TAHÝI,5,reciente_si,409,Cz,0.5,0.8,0.4017693444140076,1,rec
015,hormiguero_TAHÝI,5,reciente_si,409,Pz,0.3,0.5,-1.596979496642374,1,rec
015,hormiguero_TAHÝI,5,reciente_si,409,Pz,0.5,0.8,-3.966468935225325,1,rec
015,vida_SALUD,6,español_si,367,Cz,0.3,0.5,-0.06263324847588182,1,esp
015,vida_SALUD,6,español_si,367,Cz,0.5,0.8,-2.506612422378349,1,esp
015,vida_SALUD,6,español_si,367,Pz,0.3,0.5,2.894336403275912,1,esp
015,vida_SALUD,6,español_si,367,Pz,0.5,0.8,-1.7953944853111083,1,esp
015,bombilla_YVA,1,remoto_no,550,Cz,0.3,0.5,0.3642820453701111,0,rem
015,bombilla_YVA,1,remoto_no,550,Cz,0.5,0.8,-0.2921128494698963,0,rem
015,bombilla_YVA,1,remoto_no,550,Pz,0.3,0.5,5.012735037921141,0,rem
015,bombilla_YVA,1,remoto_no,550,Pz,0.5,0.8,1.4791542603351502,0,rem
015,taza_GUYRA,2,reciente_no,409,Cz,0.3,0.5,-4.992332916420239,0,rec
015,taza_GUYRA,2,reciente_no,409,Cz,0.5,0.8,-2.0322855201885397,0,rec
015,taza_GUYRA,2,reciente_no,409,Pz,0.3,0.5,3.04532406593381,0,rec
015,taza_GUYRA,2,reciente_no,409,Pz,0.5,0.8,-1.0722213578127644,0,rec
015,durazno_CIRUELA,6,español_si,349,Cz,0.3,0.5,-0.5683658180328516,1,esp
015,durazno_CIRUELA,6,español_si,349,Cz,0.5,0.8,-1.3987419312284424,1,esp
015,durazno_CIRUELA,6,español_si,349,Pz,0.3,0.5,1.9671398197802215,1,esp
015,durazno_CIRUELA,6,español_si,349,Pz,0.5,0.8,-2.213343582564762,1,esp
015,papa_ÑANDU,2,reciente_no,375,Cz,0.3,0.5,-7.0735982666866715,0,rec
015,papa_ÑANDU,2,reciente_no,375,Cz,0.5,0.8,-6.555993573948918,0,rec
015,papa_ÑANDU,2,reciente_no,375,Pz,0.3,0.5,-0.738352256325575,0,rec
015,papa_ÑANDU,2,reciente_no,375,Pz,0.5,0.8,-4.457034407387138,0,rec
015,zanahoria_AMO,1,remoto_no,452,Cz,0.3,0.5,-4.202363689788259,0,rem
015,zanahoria_AMO,1,remoto_no,452,Cz,0.5,0.8,-4.045206136398228,0,rem
015,zanahoria_AMO,1,remoto_no,452,Pz,0.3,0.5,1.4758386643460162,0,rem
015,zanahoria_AMO,1,remoto_no,452,Pz,0.5,0.8,-4.375260792904521,0,rem
015,tortuga_AVENA,3,español_no,418,Cz,0.3,0.5,-0.8154448703504525,0,esp
015,tortuga_AVENA,3,español_no,418,Cz,0.5,0.8,3.450254765192145,0,esp
015,tortuga_AVENA,3,español_no,418,Pz,0.3,0.5,3.328970673870152,0,esp
015,tortuga_AVENA,3,español_no,418,Pz,0.5,0.8,6.5067999876238165,0,esp
015,mujer_KA'ARU,1,remoto_no,529,Cz,0.3,0.5,-2.104088306821023,0,rem
015,mujer_KA'ARU,1,remoto_no,529,Cz,0.5,0.8,0.43108739073271407,0,rem
015,mujer_KA'ARU,1,remoto_no,529,Pz,0.3,0.5,1.6765359147236891,0,rem
015,mujer_KA'ARU,1,remoto_no,529,Pz,0.5,0.8,-1.1895411878763908,0,rem
015,correr_HO'U,1,remoto_no,499,Cz,0.3,0.5,1.7022692884963293,0,rem
015,correr_HO'U,1,remoto_no,499,Cz,0.5,0.8,3.695780629501102,0,rem
015,correr_HO'U,1,remoto_no,499,Pz,0.3,0.5,1.6889476629977043,0,rem
015,correr_HO'U,1,remoto_no,499,Pz,0.5,0.8,1.3862575769183125,0,rem
015,víbora_SERPIENTE,6,español_si,341,Cz,0.3,0.5,-11.050930296429073,1,esp
015,víbora_SERPIENTE,6,español_si,341,Cz,0.5,0.8,3.3801431895991563,1,esp
015,víbora_SERPIENTE,6,español_si,341,Pz,0.3,0.5,0.8133948273383654,1,esp
015,víbora_SERPIENTE,6,español_si,341,Pz,0.5,0.8,1.3627168323980412,1,esp
015,lapicera_CARA,3,español_no,422,Cz,0.3,0.5,-2.6830674023725654,0,esp
015,lapicera_CARA,3,español_no,422,Cz,0.5,0.8,-5.319138320728474,0,esp
015,lapicera_CARA,3,español_no,422,Pz,0.3,0.5,1.3852809173269913,0,esp
015,lapicera_CARA,3,español_no,422,Pz,0.5,0.8,-3.6468735117830997,0,esp
015,menta_PYHAREVE,1,remoto_no,307,Cz,0.3,0.5,5.913065044495922,0,rem
015,menta_PYHAREVE,1,remoto_no,307,Cz,0.5,0.8,0.03426475655513676,0,rem
015,menta_PYHAREVE,1,remoto_no,307,Pz,0.3,0.5,13.9122149268022,0,rem
015,menta_PYHAREVE,1,remoto_no,307,Pz,0.5,0.8,3.458929258621174,0,rem
015,uva_AMIGO,3,español_no,396,Cz,0.3,0.5,-2.3674546910915524,0,esp
015,uva_AMIGO,3,español_no,396,Cz,0.5,0.8,-0.670880056962914,0,esp
015,uva_AMIGO,3,español_no,396,Pz,0.3,0.5,-1.287338722210664,0,esp
015,uva_AMIGO,3,español_no,396,Pz,0.5,0.8,-5.022120950924542,0,esp
015,biología_VIDA,6,español_si,341,Cz,0.3,0.5,0.2484717161323019,1,esp
015,biología_VIDA,6,español_si,341,Cz,0.5,0.8,-0.9326953486414994,1,esp
015,biología_VIDA,6,español_si,341,Pz,0.3,0.5,7.1516697647479885,1,esp
015,biología_VIDA,6,español_si,341,Pz,0.5,0.8,3.761735584282389,1,esp
015,atún_MITÃ,1,remoto_no,640,Cz,0.3,0.5,-2.1097804771091497,0,rem
015,atún_MITÃ,1,remoto_no,640,Cz,0.5,0.8,-3.9165150118531717,0,rem
015,atún_MITÃ,1,remoto_no,640,Pz,0.3,0.5,-8.956769436167981,0,rem
015,atún_MITÃ,1,remoto_no,640,Pz,0.5,0.8,-9.790228578020718,0,rem
015,trompa_MBOREROTOCHU,5,reciente_si,388,Cz,0.3,0.5,-2.67706238392454,1,rec
015,trompa_MBOREROTOCHU,5,reciente_si,388,Cz,0.5,0.8,-2.685042936139956,1,rec
015,trompa_MBOREROTOCHU,5,reciente_si,388,Pz,0.3,0.5,-1.125037091855819,1,rec
015,trompa_MBOREROTOCHU,5,reciente_si,388,Pz,0.5,0.8,-6.531342344856274,1,rec
015,señor_KUIMBA'E,4,remoto_si,409,Cz,0.3,0.5,6.082339228918918,1,rem
015,señor_KUIMBA'E,4,remoto_si,409,Cz,0.5,0.8,8.694378397951604,1,rem
015,señor_KUIMBA'E,4,remoto_si,409,Pz,0.3,0.5,4.411024739106114,1,rem
015,señor_KUIMBA'E,4,remoto_si,409,Pz,0.5,0.8,-1.9540725109178703,1,rem
015,gratitud_AGUYJE,4,remoto_si,409,Cz,0.3,0.5,-1.0013041932565667,1,rem
015,gratitud_AGUYJE,4,remoto_si,409,Cz,0.5,0.8,0.9941651913514622,1,rem
015,gratitud_AGUYJE,4,remoto_si,409,Pz,0.3,0.5,-3.3746194676137895,1,rem
015,gratitud_AGUYJE,4,remoto_si,409,Pz,0.5,0.8,-4.436524390948084,1,rem
015,salmón_ÓGA,1,remoto_no,337,Cz,0.3,0.5,-1.8079504900826857,0,rem
015,salmón_ÓGA,1,remoto_no,337,Cz,0.5,0.8,-1.8543333992633502,0,rem
015,salmón_ÓGA,1,remoto_no,337,Pz,0.3,0.5,2.7131974515773787,0,rem
015,salmón_ÓGA,1,remoto_no,337,Pz,0.5,0.8,5.638917024447185,0,rem
015,cráneo_CABEZA,6,español_si,328,Cz,0.3,0.5,-1.8722904763327768,1,esp
015,cráneo_CABEZA,6,español_si,328,Cz,0.5,0.8,0.5370020006730518,1,esp
015,cráneo_CABEZA,6,español_si,328,Pz,0.3,0.5,4.154406115914194,1,esp
015,cráneo_CABEZA,6,español_si,328,Pz,0.5,0.8,3.021150185643631,1,esp
015,familia_TÍO,6,español_si,324,Cz,0.3,0.5,-0.7064491445915055,1,esp
015,familia_TÍO,6,español_si,324,Cz,0.5,0.8,0.9103072622285682,1,esp
015,familia_TÍO,6,español_si,324,Pz,0.3,0.5,10.478778968027862,1,esp
015,familia_TÍO,6,español_si,324,Pz,0.5,0.8,0.6123963777986376,1,esp
015,mañana_KO'Ẽ,4,remoto_si,349,Cz,0.3,0.5,0.11407706678773336,1,rem
015,mañana_KO'Ẽ,4,remoto_si,349,Cz,0.5,0.8,1.4275488034451589,1,rem
015,mañana_KO'Ẽ,4,remoto_si,349,Pz,0.3,0.5,2.4995565990415907,1,rem
015,mañana_KO'Ẽ,4,remoto_si,349,Pz,0.5,0.8,-2.7355554407907396,1,rem
015,núcleo_ASAJE,1,remoto_no,469,Cz,0.3,0.5,3.800982804897314,0,rem
015,núcleo_ASAJE,1,remoto_no,469,Cz,0.5,0.8,3.1427172512336363,0,rem
015,núcleo_ASAJE,1,remoto_no,469,Pz,0.3,0.5,1.52860298831589,0,rem
015,núcleo_ASAJE,1,remoto_no,469,Pz,0.5,0.8,0.2666061554021139,0,rem
015,mascota_CACHORRO,6,español_si,320,Cz,0.3,0.5,3.168412655305405,1,esp
015,mascota_CACHORRO,6,español_si,320,Cz,0.5,0.8,4.918446891718666,1,esp
015,mascota_CACHORRO,6,español_si,320,Pz,0.3,0.5,1.6060346592790806,1,esp
015,mascota_CACHORRO,6,español_si,320,Pz,0.5,0.8,-2.7343984598497513,1,esp
015,pájaro_HE'Ẽ,2,reciente_no,559,Cz,0.3,0.5,1.6766064439255464,0,rec
015,pájaro_HE'Ẽ,2,reciente_no,559,Cz,0.5,0.8,2.4696149674625048,0,rec
015,pájaro_HE'Ẽ,2,reciente_no,559,Pz,0.3,0.5,7.455074465869425,0,rec
015,pájaro_HE'Ẽ,2,reciente_no,559,Pz,0.5,0.8,3.972443556420595,0,rec
015,arroz_BRAZO,3,español_no,422,Cz,0.3,0.5,-4.3909255892324905,0,esp
015,arroz_BRAZO,3,español_no,422,Cz,0.5,0.8,-1.5000219659008807,0,esp
015,arroz_BRAZO,3,español_no,422,Pz,0.3,0.5,0.008630584495571601,0,esp
015,arroz_BRAZO,3,español_no,422,Pz,0.5,0.8,-4.654529799205754,0,esp
015,pata_PIE,6,español_si,371,Cz,0.3,0.5,-3.9412170809048863,1,esp
015,pata_PIE,6,español_si,371,Cz,0.5,0.8,-7.052644721507606,1,esp
015,pata_PIE,6,español_si,371,Pz,0.3,0.5,7.22150209381317,1,esp
015,pata_PIE,6,español_si,371,Pz,0.5,0.8,-4.466304100220381,1,esp
015,labial_OVEJA,3,español_no,358,Cz,0.3,0.5,2.1839750407693472,0,esp
015,labial_OVEJA,3,español_no,358,Cz,0.5,0.8,-0.4575852429803444,0,esp
015,labial_OVEJA,3,español_no,358,Pz,0.3,0.5,6.497244617740552,0,esp
015,labial_OVEJA,3,español_no,358,Pz,0.5,0.8,1.845179069670377,0,esp
015,firma_ANGUJA,2,reciente_no,354,Cz,0.3,0.5,0.6574795477163909,0,rec
015,firma_ANGUJA,2,reciente_no,354,Cz,0.5,0.8,-2.3152729181538856,0,rec
015,firma_ANGUJA,2,reciente_no,354,Pz,0.3,0.5,7.682709658088592,0,rec
015,firma_ANGUJA,2,reciente_no,354,Pz,0.5,0.8,3.581228029752065,0,rec
015,noche_Y,1,remoto_no,413,Cz,0.3,0.5,0.04075810184272451,0,rem
015,noche_Y,1,remoto_no,413,Cz,0.5,0.8,1.2864415853318232,0,rem
015,noche_Y,1,remoto_no,413,Pz,0.3,0.5,7.850719415224518,0,rem
015,noche_Y,1,remoto_no,413,Pz,0.5,0.8,7.422891426993618,0,rem
015,cocinar_AREKO,2,reciente_no,345,Cz,0.3,0.5,-6.0426597425069355,0,rec
015,cocinar_AREKO,2,reciente_no,345,Cz,0.5,0.8,-6.522881505965643,0,rec
015,cocinar_AREKO,2,reciente_no,345,Pz,0.3,0.5,-6.652734394830007,0,rec
015,cocinar_AREKO,2,reciente_no,345,Pz,0.5,0.8,-4.792597228759213,0,rec
015,rayas_CEBRA,6,español_si,311,Cz,0.3,0.5,2.13970151077956,1,esp
015,rayas_CEBRA,6,español_si,311,Cz,0.5,0.8,1.5317412098296561,1,esp
015,rayas_CEBRA,6,español_si,311,Pz,0.3,0.5,5.968911730039579,1,esp
015,rayas_CEBRA,6,español_si,311,Pz,0.5,0.8,2.389960838617524,1,esp
015,nave_VAKAME,2,reciente_no,413,Cz,0.3,0.5,5.890755946389759,0,rec
015,nave_VAKAME,2,reciente_no,413,Cz,0.5,0.8,7.25736944557654,0,rec
015,nave_VAKAME,2,reciente_no,413,Pz,0.3,0.5,20.652328181725274,0,rec
015,nave_VAKAME,2,reciente_no,413,Pz,0.5,0.8,8.762559534898894,0,rec
015,televisor_PÝRA,2,reciente_no,443,Cz,0.3,0.5,5.375040536889663,0,rec
015,televisor_PÝRA,2,reciente_no,443,Cz,0.5,0.8,2.1617911621977233,0,rec
015,televisor_PÝRA,2,reciente_no,443,Pz,0.3,0.5,11.908934878400316,0,rec
015,televisor_PÝRA,2,reciente_no,443,Pz,0.5,0.8,4.576452913920317,0,rec
015,cuchara_NDE,1,remoto_no,379,Cz,0.3,0.5,-1.8152873657930355,0,rem
015,cuchara_NDE,1,remoto_no,379,Cz,0.5,0.8,-3.110282577295233,0,rem
015,cuchara_NDE,1,remoto_no,379,Pz,0.3,0.5,3.832607801717061,0,rem
015,cuchara_NDE,1,remoto_no,379,Pz,0.5,0.8,4.317289016944797,0,rem
015,anillo_PARQUE,3,español_no,332,Cz,0.3,0.5,-13.224833977337067,0,esp
015,anillo_PARQUE,3,español_no,332,Cz,0.5,0.8,0.3444897188967174,0,esp
015,anillo_PARQUE,3,español_no,332,Pz,0.3,0.5,6.538119659365081,0,esp
015,anillo_PARQUE,3,español_no,332,Pz,0.5,0.8,7.782412274199562,0,esp
015,comida_AVATI'I,5,reciente_si,324,Cz,0.3,0.5,-0.14066383629464196,1,rec
015,comida_AVATI'I,5,reciente_si,324,Cz,0.5,0.8,3.42251579464613,1,rec
015,comida_AVATI'I,5,reciente_si,324,Pz,0.3,0.5,6.832492625340819,1,rec
015,comida_AVATI'I,5,reciente_si,324,Pz,0.5,0.8,0.8773056683375647,1,rec
015,carta_KA'I,2,reciente_no,388,Cz,0.3,0.5,-0.4205426655244082,0,rec
015,carta_KA'I,2,reciente_no,388,Cz,0.5,0.8,1.032732735514618,0,rec
015,carta_KA'I,2,reciente_no,388,Pz,0.3,0.5,3.4452437709730392,0,rec
015,carta_KA'I,2,reciente_no,388,Pz,0.5,0.8,2.196644632319207,0,rec
015,espalda_SELVA,3,español_no,490,Cz,0.3,0.5,-1.8456324383329892,0,esp
015,espalda_SELVA,3,español_no,490,Cz,0.5,0.8,0.01187315909757564,0,esp
015,espalda_SELVA,3,español_no,490,Pz,0.3,0.5,-7.8655475976948575,0,esp
015,espalda_SELVA,3,español_no,490,Pz,0.5,0.8,-4.217672229733184,0,esp
015,sonido_SO'O,2,reciente_no,349,Cz,0.3,0.5,3.760748636855099,0,rec
015,sonido_SO'O,2,reciente_no,349,Cz,0.5,0.8,2.2549431694790285,0,rec
015,sonido_SO'O,2,reciente_no,349,Pz,0.3,0.5,9.833213891977302,0,rec
015,sonido_SO'O,2,reciente_no,349,Pz,0.5,0.8,8.243449646089728,0,rec
015,sandalia_MANZANA,3,español_no,328,Cz,0.3,0.5,-0.45598620903463344,0,esp
015,sandalia_MANZANA,3,español_no,328,Cz,0.5,0.8,1.0782908069682475,0,esp
015,sandalia_MANZANA,3,español_no,328,Pz,0.3,0.5,-1.3204331601289316,0,esp
015,sandalia_MANZANA,3,español_no,328,Pz,0.5,0.8,-1.1775232816062238,0,esp
015,tapa_TAPITI,2,reciente_no,452,Cz,0.3,0.5,1.4793212585366116,0,rec
015,tapa_TAPITI,2,reciente_no,452,Cz,0.5,0.8,-1.8731000347181717,0,rec
015,tapa_TAPITI,2,reciente_no,452,Pz,0.3,0.5,2.536650432918508,0,rec
015,tapa_TAPITI,2,reciente_no,452,Pz,0.5,0.8,-5.071725867477035,0,rec
015,tostada_MBUJAPE,4,remoto_si,166,Cz,0.3,0.5,-2.183236706428803,1,rem
015,tostada_MBUJAPE,4,remoto_si,166,Cz,0.5,0.8,-3.5696886808494557,1,rem
015,tostada_MBUJAPE,4,remoto_si,166,Pz,0.3,0.5,0.3189140194310587,1,rem
015,tostada_MBUJAPE,4,remoto_si,166,Pz,0.5,0.8,-6.489753835178489,1,rem
015,pez_ATÚN,6,español_si,281,Cz,0.3,0.5,-5.6336077140787495,1,esp
015,pez_ATÚN,6,español_si,281,Cz,0.5,0.8,-1.1522756719826022,1,esp
015,pez_ATÚN,6,español_si,281,Pz,0.3,0.5,-8.322193714002001,1,esp
015,pez_ATÚN,6,español_si,281,Pz,0.5,0.8,-3.7288346542761865,1,esp
015,mar_RYGUASU,2,reciente_no,635,Cz,0.3,0.5,-5.417482631639219,0,rec
015,mar_RYGUASU,2,reciente_no,635,Cz,0.5,0.8,0.49989166727896617,0,rec
015,mar_RYGUASU,2,reciente_no,635,Pz,0.3,0.5,1.08925712094284,0,rec
015,mar_RYGUASU,2,reciente_no,635,Pz,0.5,0.8,-0.9558139290238327,0,rec
015,hoja_CHE,1,remoto_no,337,Cz,0.3,0.5,-3.974050874893481,0,rem
015,hoja_CHE,1,remoto_no,337,Cz,0.5,0.8,-1.7039953105623908,0,rem
015,hoja_CHE,1,remoto_no,337,Pz,0.3,0.5,-2.055679550304866,0,rem
015,hoja_CHE,1,remoto_no,337,Pz,0.5,0.8,2.713495596896419,0,rem
015,mano_AJOGUA,2,reciente_no,473,Cz,0.3,0.5,4.896681847480627,0,rec
015,mano_AJOGUA,2,reciente_no,473,Cz,0.5,0.8,1.8102008900360058,0,rec
015,mano_AJOGUA,2,reciente_no,473,Pz,0.3,0.5,13.6487846168188,0,rec
015,mano_AJOGUA,2,reciente_no,473,Pz,0.5,0.8,1.5642819063745523,0,rec
015,vida_CUERPO,6,español_si,332,Cz,0.3,0.5,-1.9655795887542458,1,esp
015,vida_CUERPO,6,español_si,332,Cz,0.5,0.8,-3.991637780904196,1,esp
015,vida_CUERPO,6,español_si,332,Pz,0.3,0.5,3.0048991093555326,1,esp
015,vida_CUERPO,6,español_si,332,Pz,0.5,0.8,1.6816340720258385,1,esp
015,libro_OMOÑE'Ẽ,4,remoto_si,337,Cz,0.3,0.5,-0.06516306704053526,1,rem
015,libro_OMOÑE'Ẽ,4,remoto_si,337,Cz,0.5,0.8,2.591849743399904,1,rem
015,libro_OMOÑE'Ẽ,4,remoto_si,337,Pz,0.3,0.5,-4.501592762481708,1,rem
015,libro_OMOÑE'Ẽ,4,remoto_si,337,Pz,0.5,0.8,-1.6865197026325376,1,rem
015,tablero_MYMBA,2,reciente_no,337,Cz,0.3,0.5,2.157422546583873,0,rec
015,tablero_MYMBA,2,reciente_no,337,Cz,0.5,0.8,1.4009359882925803,0,rec
015,tablero_MYMBA,2,reciente_no,337,Pz,0.3,0.5,7.3446077033160995,0,rec
015,tablero_MYMBA,2,reciente_no,337,Pz,0.5,0.8,4.504726072260547,0,rec
015,cielo_AMBOJY,2,reciente_no,341,Cz,0.3,0.5,2.1431460986630273,0,rec
015,cielo_AMBOJY,2,reciente_no,341,Cz,0.5,0.8,1.913532628798443,0,rec
015,cielo_AMBOJY,2,reciente_no,341,Pz,0.3,0.5,2.784163375134366,0,rec
015,cielo_AMBOJY,2,reciente_no,341,Pz,0.5,0.8,-0.4279922188131462,0,rec
015,caballo_HA'E,1,remoto_no,601,Cz,0.3,0.5,1.5953674602967043,0,rem
015,caballo_HA'E,1,remoto_no,601,Cz,0.5,0.8,3.358244639600774,0,rem
015,caballo_HA'E,1,remoto_no,601,Pz,0.3,0.5,1.4664633936033793,0,rem
015,caballo_HA'E,1,remoto_no,601,Pz,0.5,0.8,0.4399116373232559,0,rem
015,barba_RÍO,3,español_no,256,Cz,0.3,0.5,-2.3752415953920436,0,esp
015,barba_RÍO,3,español_no,256,Cz,0.5,0.8,0.048957191679159164,0,esp
015,barba_RÍO,3,español_no,256,Pz,0.3,0.5,5.68001273016517,0,esp
015,barba_RÍO,3,español_no,256,Pz,0.5,0.8,1.7564307326443402,0,esp
015,tiempo_RELOJ,6,español_si,311,Cz,0.3,0.5,-0.8675022120766628,1,esp
015,tiempo_RELOJ,6,español_si,311,Cz,0.5,0.8,0.725757576417751,1,esp
015,tiempo_RELOJ,6,español_si,311,Pz,0.3,0.5,1.1485450729154623,1,esp
015,tiempo_RELOJ,6,español_si,311,Pz,0.5,0.8,0.07570697296305214,1,esp
015,este_PE,4,remoto_si,354,Cz,0.3,0.5,-3.990486704099636,1,rem
015,este_PE,4,remoto_si,354,Cz,0.5,0.8,-3.7729920503166814,1,rem
015,este_PE,4,remoto_si,354,Pz,0.3,0.5,7.533337165673192,1,rem
015,este_PE,4,remoto_si,354,Pz,0.5,0.8,1.7103759145431563,1,rem
015,nene_MITÃ'I,4,remoto_si,251,Cz,0.3,0.5,0.20196332409977885,1,rem
015,nene_MITÃ'I,4,remoto_si,251,Cz,0.5,0.8,-0.09385548748437943,1,rem
015,nene_MITÃ'I,4,remoto_si,251,Pz,0.3,0.5,-3.1505489024879902,1,rem
015,nene_MITÃ'I,4,remoto_si,251,Pz,0.5,0.8,-7.786053943363642,1,rem
015,pájaro_OVEVE,5,reciente_si,358,Cz,0.3,0.5,-9.033933972151804,1,rec
015,pájaro_OVEVE,5,reciente_si,358,Cz,0.5,0.8,-4.298396974342012,1,rec
015,pájaro_OVEVE,5,reciente_si,358,Pz,0.3,0.5,-0.3929307386279109,1,rec
015,pájaro_OVEVE,5,reciente_si,358,Pz,0.5,0.8,-3.5983162603759578,1,rec
015,casa_EIRATÃ,2,reciente_no,704,Cz,0.3,0.5,-0.39895421574608636,0,rec
015,casa_EIRATÃ,2,reciente_no,704,Cz,0.5,0.8,-0.08640930834339429,0,rec
015,casa_EIRATÃ,2,reciente_no,704,Pz,0.3,0.5,-9.701570521252087,0,rec
015,casa_EIRATÃ,2,reciente_no,704,Pz,0.5,0.8,-4.805936493916507,0,rec
015,leer_OHAI,4,remoto_si,614,Cz,0.3,0.5,-2.4531566924057326,1,rem
015,leer_OHAI,4,remoto_si,614,Cz,0.5,0.8,-3.9656170117838476,1,rem
015,leer_OHAI,4,remoto_si,614,Pz,0.3,0.5,12.345360937599951,1,rem
015,leer_OHAI,4,remoto_si,614,Pz,0.5,0.8,0.3236828391338415,1,rem
015,chica_KUÑA,4,remoto_si,507,Cz,0.3,0.5,-4.519769715378062,1,rem
015,chica_KUÑA,4,remoto_si,507,Cz,0.5,0.8,-9.7665238742036,1,rem
015,chica_KUÑA,4,remoto_si,507,Pz,0.3,0.5,-3.3359195541662103,1,rem
015,chica_KUÑA,4,remoto_si,507,Pz,0.5,0.8,-6.473700452915975,1,rem
015,plátano_PAKOVA,5,reciente_si,345,Cz,0.3,0.5,2.084594966127322,1,rec
015,plátano_PAKOVA,5,reciente_si,345,Cz,0.5,0.8,4.684336237760206,1,rec
